,,TERRENA,,,,,,,,,,,
,Reporte Diario de Ventas,,,,,,,,,,,,
,Hora del reporte:,,,"nov 04 2025, 12:28 PM",,,,,,,,,
,Rango de fechas:,,,sep 01 2025  to sep 30 2025 ,,,,,,,,,
,Caja:,,,TODOS,,,,,,,,,
,Moneda:,,,Precio en MXN ($),,,,,,,,,
Item Sales,,,,,,,,,,,,,
ID,,,Nombre,,,Precio,Cant.,Total,Desc.,Imp.,Total Imp.,,Total Bruto
0,VASO LECHE,15.00,,1.0,15.00,0.0,0.0%,0.00,,15.00
0,QUESO DE HEBRA,5.00,,2.0,10.00,0.0,0.0%,0.00,,10.00
0,CHICLES ,20.00,,1.0,20.00,0.0,0.0%,0.00,,20.00
0,extra pollo,10.00,,1.0,10.00,0.0,0.0%,0.00,,10.00
0,POMODORO LE PONEN ,0.00,,1.0,0.00,0.0,0.0%,0.00,,0.00
0,EXTRA MILANESA,10.00,,1.0,10.00,0.0,0.0%,0.00,,10.00
0,EXTRA ESPRESSO,0.00,,1.0,0.00,0.0,0.0%,0.00,,0.00
0,ATUN CARLOS ,20.00,,1.0,20.00,0.0,0.0%,0.00,,20.00
0,POLVORÓN 2,14.00,,1.0,14.00,0.0,0.0%,0.00,,14.00
0,EXTRA TOCINO ,0.00,,1.0,0.00,0.0,0.0%,0.00,,0.00
0,15 TORTILLA,15.00,,1.0,15.00,0.0,0.0%,0.00,,15.00
0,EXTRA QUESO DE HEBRA ,5.00,,1.0,5.00,0.0,0.0%,0.00,,5.00
0,tortilla,5.00,,1.0,5.00,0.0,0.0%,0.00,,5.00
0,TORTILLA 5,5.00,,1.0,5.00,0.0,0.0%,0.00,,5.00
0,clrets,2.00,,1.0,2.00,0.0,0.0%,0.00,,2.00
0,HUEVO,15.00,,1.0,15.00,0.0,0.0%,0.00,,15.00
0,CLORETS ,4.00,,2.0,8.00,0.0,0.0%,0.00,,8.00
0,TORTILLLA 5 PESO,5.00,,1.0,5.00,0.0,0.0%,0.00,,5.00
0,CLORETS 2,2.00,,2.0,4.00,0.0,0.0%,0.00,,4.00
0,GALLETAS MACADAMIA,35.00,,1.0,35.00,0.0,0.0%,0.00,,35.00
0,TORTILLAS ,2.00,,1.0,2.00,0.0,0.0%,0.00,,2.00
2,Picada,38.00,,74.0,"2,812.00",0.0,0.0%,0.00,,2812.00
3,Taco Dorado,15.00,,223.0,"3,345.00",0.0,0.0%,0.00,,3345.00
4,Tostada,33.00,,9.0,297.00,0.0,0.0%,0.00,,297.00
4,Tostadas,33.00,,32.0,"1,056.00",0.0,0.0%,0.00,,1056.00
5,Quesadilla,22.00,,106.0,"2,332.00",28.0,0.0%,0.00,,2304.00
6,Empanada,16.00,,816.0,"13,056.00",70.4,0.0%,0.00,,12985.60
7,Taco de Guisado,19.00,,1482.0,"28,158.00",45.59999,0.0%,0.00,,28112.40
8,Picada Terrena,68.00,,42.0,"2,856.00",0.0,0.0%,0.00,,2856.00
,,,,,,,,,Pag.: 9,
ID,Nombre,,Precio,Cant.,Total,Desc.,Imp.,Total Imp.,,Total Bruto
9,Enchiladas,50.00,,139.0,"6,950.00",208.0,0.0%,0.00,,6742.00
10,Enchiladas Terrena,85.00,,43.0,"3,655.00",0.0,0.0%,0.00,,3655.00
11,Enmoladas,55.00,,60.0,"3,300.00",27.2,0.0%,0.00,,3272.80
12,Tampiqueña,90.00,,158.0,"14,220.00",0.0,0.0%,0.00,,14220.00
13,Puchero de Pollo,50.00,,10.0,500.00,0.0,0.0%,0.00,,500.00
14,Sopa Azteca,52.00,,14.0,728.00,0.0,0.0%,0.00,,728.00
15,Pasta Boloñesa,82.00,,34.0,"2,788.00",0.0,0.0%,0.00,,2788.00
16,Pasta Pomodoro,78.00,,15.0,"1,170.00",0.0,0.0%,0.00,,1170.00
17,Ensalada Atún,95.00,,24.0,"2,280.00",0.0,0.0%,0.00,,2280.00
18,Ensalada Dulce,88.00,,35.0,"3,080.00",0.0,0.0%,0.00,,3080.00
19,Ensalada Pollo,95.00,,103.0,"9,785.00",0.0,0.0%,0.00,,9785.00
20,Boneless 5 pz,68.00,,35.0,"2,380.00",0.0,0.0%,0.00,,2380.00
21,Boneless 10 pz,110.00,,29.0,"3,190.00",0.0,0.0%,0.00,,3190.00
22,Boneless 17 pz,158.00,,14.0,"2,212.00",0.0,0.0%,0.00,,2212.00
23,Mollete,45.00,,134.0,"6,030.00",59.59999,0.0%,0.00,,5970.40
24,Sándwich,33.00,,137.0,"4,521.00",57.2,0.0%,0.00,,4463.80
25,Club Sándwich,60.00,,609.0,"36,540.00",0.0,0.0%,0.00,,36540.00
26,Cuernito Jamón con Queso,45.00,,365.0,"16,425.00",18.0,0.0%,0.00,,16407.00
27,Torta,38.00,,755.0,"28,690.00",410.7999,0.0%,0.00,,28279.20
28,Huevos Sencillos,50.00,,5.0,250.00,0.0,0.0%,0.00,,250.00
29,Huevos al Gusto,63.00,,114.0,"7,182.00",277.1999,0.0%,0.00,,6904.80
30,Huevos Tirados,65.00,,27.0,"1,755.00",0.0,0.0%,0.00,,1755.00
31,Huevos Rancheros,65.00,,13.0,845.00,0.0,0.0%,0.00,,845.00
32,Huevos Divorciados,65.00,,18.0,"1,170.00",0.0,0.0%,0.00,,1170.00
33,Chilaquiles,50.00,,1028.0,"51,400.00",549.2,0.0%,0.00,,50850.80
34,Chilaquiles Terrena,85.00,,182.0,"15,470.00",0.0,0.0%,0.00,,15470.00
35,Enfrijoladas,50.00,,168.0,"8,400.00",107.6,0.0%,0.00,,8292.40
36,Omelette Jamon & Tocino,82.00,,37.0,"3,034.00",0.0,0.0%,0.00,,3034.00
37,Omelette Espinacas & ,85.00,,26.0,"2,210.00",0.0,0.0%,0.00,,2210.00
38,Hot Cakes,42.00,,54.0,"2,268.00",0.0,0.0%,0.00,,2268.00
39,Hot Cakes Terrena,58.00,,63.0,"3,654.00",23.2,0.0%,0.00,,3630.80
40,CÓCTEL DE FRUTAS,28.00,,35.0,980.00,0.0,0.0%,0.00,,980.00
41,CÓCTEL PREPARADO,35.00,,126.0,"4,410.00",0.0,0.0%,0.00,,4410.00
42,Tacos de Guisado,19.00,,1713.0,"32,547.00",91.19999,0.0%,0.00,,32455.80
43,Americano,30.00,,172.0,"5,160.00",60.0,0.0%,0.00,,5100.00
44,Capuchino,45.00,,203.0,"9,135.00",90.0,0.0%,0.00,,9045.00
45,Espresso,20.00,,17.0,340.00,0.0,0.0%,0.00,,340.00
,,,,,,,,,Pag.: 10,
ID,Nombre,,Precio,Cant.,Total,Desc.,Imp.,Total Imp.,,Total Bruto
46,Espresso Cortado,25.00,,1.0,25.00,0.0,0.0%,0.00,,25.00
47,Latte,45.00,,178.0,"8,010.00",0.0,0.0%,0.00,,8010.00
48,Latte Sabor,55.00,,158.0,"8,690.00",44.0,0.0%,0.00,,8646.00
49,Matcha Latte,55.00,,51.0,"2,805.00",0.0,0.0%,0.00,,2805.00
50,CHAI LATTE,55.00,,83.0,"4,565.00",0.0,0.0%,0.00,,4565.00
51,Chocolatito,40.00,,55.0,"2,200.00",0.0,0.0%,0.00,,2200.00
52,Té Manzana con Especias,30.00,,5.0,150.00,0.0,0.0%,0.00,,150.00
53,Té (Sabores),20.00,,25.0,500.00,0.0,0.0%,0.00,,500.00
54,Jugo Naranja,35.00,,229.0,"8,015.00",28.0,0.0%,0.00,,7987.00
56,Jugo Verde,35.00,,28.0,980.00,14.0,0.0%,0.00,,966.00
57,Malteada,45.00,,99.0,"4,455.00",18.0,0.0%,0.00,,4437.00
58,Licuado,38.00,,140.0,"5,320.00",50.40000,0.0%,0.00,,5269.60
59,Chocomilk,35.00,,61.0,"2,135.00",0.0,0.0%,0.00,,2135.00
60,Agua Embotellada 1 L,15.00,,1303.0,"19,545.00",18.0,0.0%,0.00,,19527.00
61,Agua Embotellada 500 ML,10.00,,497.0,"4,970.00",0.0,0.0%,0.00,,4970.00
62,Mineral 600 ml,22.00,,17.0,374.00,0.0,0.0%,0.00,,374.00
63,Mineral Twist 600 ml,25.00,,118.0,"2,950.00",30.0,0.0%,0.00,,2920.00
64,Topo Chico 600 ml,25.00,,87.0,"2,175.00",10.0,0.0%,0.00,,2165.00
65,Electrolit,30.00,,314.0,"9,420.00",36.0,0.0%,0.00,,9384.00
66,Agua de Sabor,25.00,,820.0,"20,500.00",40.0,0.0%,0.00,,20460.00
67,Limonada,20.00,,389.0,"7,780.00",24.0,0.0%,0.00,,7756.00
68,Naranjada,20.00,,507.0,"10,140.00",16.0,0.0%,0.00,,10124.00
69,Cheesecake Frambuesa,40.00,,140.0,"5,600.00",160.0,0.0%,0.00,,5440.00
70,Cheesecake Tortuga,45.00,,139.0,"6,255.00",18.0,0.0%,0.00,,6237.00
71,Chocoflan,35.00,,54.0,"1,890.00",14.0,0.0%,0.00,,1876.00
72,Galleta Chispas,13.00,,697.0,"9,061.00",57.20000,0.0%,0.00,,9003.80
73,Gelatina con Yogurt,16.00,,107.0,"1,712.00",6.4,0.0%,0.00,,1705.60
74,Muffin,25.00,,278.0,"6,950.00",180.0,0.0%,0.00,,6770.00
75,Pastel Chocolate Matilda,45.00,,62.0,"2,790.00",18.0,0.0%,0.00,,2772.00
77,Pay Limón,35.00,,75.0,"2,625.00",14.0,0.0%,0.00,,2611.00
78,Limonada Mineral,25.00,,65.0,"1,625.00",0.0,0.0%,0.00,,1625.00
79,Naranjada Mineral,25.00,,107.0,"2,675.00",0.0,0.0%,0.00,,2675.00
80,MALANGA,28.00,,424.0,"11,872.00",33.59999,0.0%,0.00,,11838.40
81,Papas,25.00,,250.0,"6,250.00",0.0,0.0%,0.00,,6250.00
82,Platanos,25.00,,67.0,"1,675.00",0.0,0.0%,0.00,,1675.00
83,Halls,15.00,,88.0,"1,320.00",0.0,0.0%,0.00,,1320.00
84,KIRLAND BARRA PROTEINA,20.00,,42.0,840.00,16.0,0.0%,0.00,,824.00
,,,,,,,,,Pag.: 11,
ID,Nombre,,Precio,Cant.,Total,Desc.,Imp.,Total Imp.,,Total Bruto
85,GREEN MOUNTAIN BARRA,20.00,,25.0,500.00,0.0,0.0%,0.00,,500.00
86,MENU DEL DIA ,65.00,,563.0,"36,595.00",156.0,0.0%,0.00,,36439.00
87,CACAHUATE HORNEADO,18.00,,17.0,306.00,0.0,0.0%,0.00,,306.00
88,Trident XtraCare,15.00,,191.0,"2,865.00",18.0,0.0%,0.00,,2847.00
89,Lechero,45.00,,149.0,"6,705.00",72.0,0.0%,0.00,,6633.00
90,CHICLES CH,2.00,,61.0,122.00,0.0,0.0%,0.00,,122.00
91,GALLETA MASAFINA,6.00,,78.0,468.00,0.0,0.0%,0.00,,468.00
92,SEMILLAS HORNEADAS,20.00,,7.0,140.00,0.0,0.0%,0.00,,140.00
92,SEMILLAS HORNEADAS,0.00,,2.0,0.00,0.0,0.0%,0.00,,0.00
93,PALOMITAS,20.00,,63.0,"1,260.00",0.0,0.0%,0.00,,1260.00
93,PALOMITAS,0.00,,2.0,0.00,0.0,0.0%,0.00,,0.00
104,Super Hot Dog,50.00,,1.0,50.00,0.0,0.0%,0.00,,50.00
118,PAN MUERTO,48.00,,10.0,480.00,0.0,0.0%,0.00,,480.00
119,LILY GALLETAS,35.00,,7.0,245.00,0.0,0.0%,0.00,,245.00
120,TERMO CH,110.00,,1.0,110.00,0.0,0.0%,0.00,,110.00
,Gran Total:,,,19074.0,"601,004.00",3214.799,,0.00,,597789.20
Modifier Sales,,,,,,,,,,
ID,Nombre,,Precio,Cant.,Total,Desc.,Imp.,Total Imp.,,Total Bruto
1, Pollo,0.00,,309.0,0.00,0.0,0.0%,0.00,,0.00
2, Picadillo,0.00,,61.0,0.00,0.0,0.0%,0.00,,0.00
3, Queso,0.00,,446.0,0.00,0.0,0.0%,0.00,,0.00
4, Pollo,0.00,,41.0,0.00,0.0,0.0%,0.00,,0.00
5, Papa,0.00,,127.0,0.00,0.0,0.0%,0.00,,0.00
6, Pollo,0.00,,39.0,0.00,0.0,0.0%,0.00,,0.00
7, Jamón,0.00,,2.0,0.00,0.0,0.0%,0.00,,0.00
8, Maíz,0.00,,28.0,0.00,0.0,0.0%,0.00,,0.00
9, Harina,0.00,,78.0,0.00,0.0,0.0%,0.00,,0.00
10, Jamón,0.00,,49.0,0.00,0.0,0.0%,0.00,,0.00
11, Chorizo,3.00,,8.0,24.00,0.0,0.0%,0.00,,24.00
12, Pastor,13.00,,36.0,468.00,0.0,0.0%,0.00,,468.00
13, Champiñones,13.00,,13.0,169.00,0.0,0.0%,0.00,,169.00
14, Verde,0.00,,5.0,0.00,0.0,0.0%,0.00,,0.00
15, Roja,0.00,,73.0,0.00,0.0,0.0%,0.00,,0.00
16, Chileseco,0.00,,8.0,0.00,0.0,0.0%,0.00,,0.00
17, Frijoles,0.00,,72.0,0.00,0.0,0.0%,0.00,,0.00
,,,,,,,,,Pag.: 12,
ID,Nombre,,Precio,Cant.,Total,Desc.,Imp.,Total Imp.,,Total Bruto
18, Sencilla,0.00,,40.0,0.00,0.0,0.0%,0.00,,0.00
19, Huevo,17.00,,6.0,102.00,0.0,0.0%,0.00,,102.00
20, Pollo,20.00,,22.0,440.00,0.0,0.0%,0.00,,440.00
21, Chorizo,20.00,,6.0,120.00,0.0,0.0%,0.00,,120.00
22, Milanesa,0.00,,18.0,0.00,0.0,0.0%,0.00,,0.00
23, Cecina,0.00,,13.0,0.00,0.0,0.0%,0.00,,0.00
24, Pechuga,0.00,,1.0,0.00,0.0,0.0%,0.00,,0.00
25, Chorizo,0.00,,3.0,0.00,0.0,0.0%,0.00,,0.00
26, Arrachera,0.00,,7.0,0.00,0.0,0.0%,0.00,,0.00
27, Roja,0.00,,108.0,0.00,0.0,0.0%,0.00,,0.00
28, Verde,0.00,,74.0,0.00,0.0,0.0%,0.00,,0.00
29, Sencillas,0.00,,12.0,0.00,0.0,0.0%,0.00,,0.00
30, Pollo,15.00,,105.0,"1,575.00",0.0,0.0%,0.00,,1575.00
31, Huevo,15.00,,12.0,180.00,0.0,0.0%,0.00,,180.00
32, Jamón,18.00,,1.0,18.00,0.0,0.0%,0.00,,18.00
33, Queso de Hebra,18.00,,9.0,162.00,0.0,0.0%,0.00,,162.00
34, Milanesa,0.00,,18.0,0.00,0.0,0.0%,0.00,,0.00
35, Pechuga,0.00,,5.0,0.00,0.0,0.0%,0.00,,0.00
36, Cecina,10.00,,6.0,60.00,0.0,0.0%,0.00,,60.00
37, Arrachera,13.00,,14.0,182.00,0.0,0.0%,0.00,,182.00
38, Pollo,13.00,,39.0,507.00,0.0,0.0%,0.00,,507.00
39, Huevo,13.00,,9.0,117.00,0.0,0.0%,0.00,,117.00
40, Jamón,15.00,,2.0,30.00,0.0,0.0%,0.00,,30.00
41, Queso de Hebra,15.00,,4.0,60.00,0.0,0.0%,0.00,,60.00
42, Pechuga,0.00,,53.0,0.00,0.0,0.0%,0.00,,0.00
43, Cecina,20.00,,31.0,620.00,0.0,0.0%,0.00,,620.00
44, Arrachera,30.00,,32.0,960.00,0.0,0.0%,0.00,,960.00
45, Milanesa,0.00,,42.0,0.00,0.0,0.0%,0.00,,0.00
46, Estrellado,0.00,,1.0,0.00,0.0,0.0%,0.00,,0.00
47, Revuelto,0.00,,4.0,0.00,0.0,0.0%,0.00,,0.00
48, Tierno,0.00,,6.0,0.00,0.0,0.0%,0.00,,0.00
49, Medio,0.00,,6.0,0.00,0.0,0.0%,0.00,,0.00
50, Cocido,0.00,,24.0,0.00,0.0,0.0%,0.00,,0.00
51, Sencillas,0.00,,28.0,0.00,0.0,0.0%,0.00,,0.00
52, Pollo,18.00,,96.0,"1,728.00",0.0,0.0%,0.00,,1728.00
53, Chorizo,18.00,,7.0,126.00,0.0,0.0%,0.00,,126.00
54, Huevo,15.00,,37.0,555.00,0.0,0.0%,0.00,,555.00
,,,,,,,,,Pag.: 13,
ID,Nombre,,Precio,Cant.,Total,Desc.,Imp.,Total Imp.,,Total Bruto
55, Roja,0.00,,820.0,0.00,0.0,0.0%,0.00,,0.00
56, Verde,0.00,,367.0,0.00,0.0,0.0%,0.00,,0.00
57, Mole,0.00,,22.0,0.00,0.0,0.0%,0.00,,0.00
58, Huevo,15.00,,111.0,"1,665.00",0.0,0.0%,0.00,,1665.00
59, Pollo,15.00,,757.0,"11,355.00",0.0,0.0%,0.00,,11355.00
60, Jamón,18.00,,4.0,72.00,0.0,0.0%,0.00,,72.00
61, Queso de Hebra,18.00,,51.0,918.00,0.0,0.0%,0.00,,918.00
62, Milanesa,0.00,,92.0,0.00,0.0,0.0%,0.00,,0.00
63, Pechuga,0.00,,15.0,0.00,0.0,0.0%,0.00,,0.00
64, Pastor,0.00,,21.0,0.00,0.0,0.0%,0.00,,0.00
65, Cecina,10.00,,28.0,280.00,0.0,0.0%,0.00,,280.00
66, Arrachera,13.00,,26.0,338.00,0.0,0.0%,0.00,,338.00
67, Lechera,0.00,,24.0,0.00,0.0,0.0%,0.00,,0.00
68, Cajeta,0.00,,8.0,0.00,0.0,0.0%,0.00,,0.00
69, Maple,0.00,,16.0,0.00,0.0,0.0%,0.00,,0.00
70, Mermelada de Fresa,0.00,,15.0,0.00,0.0,0.0%,0.00,,0.00
71, Sencillo,0.00,,43.0,0.00,0.0,0.0%,0.00,,0.00
72, Chorizo,7.00,,70.0,490.00,0.0,0.0%,0.00,,490.00
73, Jamón y Queso,7.00,,21.0,147.00,0.0,0.0%,0.00,,147.00
74, Jamón y Queso,0.00,,27.0,0.00,0.0,0.0%,0.00,,0.00
75, Pollo,2.00,,82.0,164.00,0.0,0.0%,0.00,,164.00
76, Pierna,5.00,,18.0,90.00,0.0,0.0%,0.00,,90.00
77, Atún,5.00,,10.0,50.00,0.0,0.0%,0.00,,50.00
78, Milanesa,7.00,,425.0,"2,975.00",0.0,0.0%,0.00,,2975.00
79, Pierna,7.00,,81.0,567.00,0.0,0.0%,0.00,,567.00
80, Jamón y Queso,0.00,,22.0,0.00,0.0,0.0%,0.00,,0.00
81, Pollo,0.00,,72.0,0.00,0.0,0.0%,0.00,,0.00
82, Choriqueso,0.00,,74.0,0.00,0.0,0.0%,0.00,,0.00
83, Huevo,0.00,,8.0,0.00,0.0,0.0%,0.00,,0.00
84, Chilaquiles,0.00,,64.0,0.00,0.0,0.0%,0.00,,0.00
87, Carga extra Café,5.00,,21.0,105.00,0.0,0.0%,0.00,,105.00
88, Chocolate,0.00,,43.0,0.00,0.0,0.0%,0.00,,0.00
89, Vainilla,0.00,,56.0,0.00,0.0,0.0%,0.00,,0.00
90, Choco-Plátano,0.00,,14.0,0.00,0.0,0.0%,0.00,,0.00
91, Plátano,0.00,,14.0,0.00,0.0,0.0%,0.00,,0.00
92, Fresa,0.00,,37.0,0.00,0.0,0.0%,0.00,,0.00
93, Frutos rojos,4.00,,75.0,300.00,0.0,0.0%,0.00,,300.00
,,,,,,,,,Pag.: 14,
ID,Nombre,,Precio,Cant.,Total,Desc.,Imp.,Total Imp.,,Total Bruto
94, Chocolate,0.00,,157.0,0.00,0.0,0.0%,0.00,,0.00
95, Vainilla,0.00,,121.0,0.00,0.0,0.0%,0.00,,0.00
96, 2 Picadas,0.00,,37.0,0.00,0.0,0.0%,0.00,,0.00
97, 2 Enchiladas,0.00,,106.0,0.00,0.0,0.0%,0.00,,0.00
98, 2 Enmoladas,0.00,,15.0,0.00,0.0,0.0%,0.00,,0.00
99, Jamón,0.00,,54.0,0.00,0.0,0.0%,0.00,,0.00
100, Chorizo,0.00,,13.0,0.00,0.0,0.0%,0.00,,0.00
101, A la Mexicana,0.00,,31.0,0.00,0.0,0.0%,0.00,,0.00
102, Tocino,0.00,,16.0,0.00,0.0,0.0%,0.00,,0.00
103, Ensalada,0.00,,9.0,0.00,0.0,0.0%,0.00,,0.00
104, Verduras,0.00,,11.0,0.00,0.0,0.0%,0.00,,0.00
105, Fruta,0.00,,7.0,0.00,0.0,0.0%,0.00,,0.00
106, Frijoles,0.00,,36.0,0.00,0.0,0.0%,0.00,,0.00
107, Papa con Chorizo,0.00,,9.0,0.00,0.0,0.0%,0.00,,0.00
108, Milanesa,0.00,,120.0,0.00,0.0,0.0%,0.00,,0.00
109, Pastor,0.00,,254.0,0.00,0.0,0.0%,0.00,,0.00
111, Mexicana,0.00,,240.0,0.00,0.0,0.0%,0.00,,0.00
112, Molida,0.00,,804.0,0.00,0.0,0.0%,0.00,,0.00
113, Costilla,0.00,,627.0,0.00,0.0,0.0%,0.00,,0.00
114, Huevo con Jamon,0.00,,259.0,0.00,0.0,0.0%,0.00,,0.00
115, Huevo con Chorizo,0.00,,165.0,0.00,0.0,0.0%,0.00,,0.00
116, Rajas,0.00,,10.0,0.00,0.0,0.0%,0.00,,0.00
117, Salchicha,0.00,,8.0,0.00,0.0,0.0%,0.00,,0.00
118, Carnitas,0.00,,60.0,0.00,0.0,0.0%,0.00,,0.00
119, Chuleta,0.00,,616.0,0.00,0.0,0.0%,0.00,,0.00
120, Huevo en Salsa,0.00,,20.0,0.00,0.0,0.0%,0.00,,0.00
121, Chicharron,0.00,,3.0,0.00,0.0,0.0%,0.00,,0.00
122, Sencilla,0.00,,6.0,0.00,0.0,0.0%,0.00,,0.00
123, Caramelo,0.00,,38.0,0.00,0.0,0.0%,0.00,,0.00
124, Cookies & Cream,0.00,,15.0,0.00,0.0,0.0%,0.00,,0.00
126, Crema Irlandesa,0.00,,19.0,0.00,0.0,0.0%,0.00,,0.00
127, Moka,0.00,,41.0,0.00,0.0,0.0%,0.00,,0.00
128, Vainilla,0.00,,36.0,0.00,0.0,0.0%,0.00,,0.00
129, Vainilla,0.00,,71.0,0.00,0.0,0.0%,0.00,,0.00
130, Negro,0.00,,4.0,0.00,0.0,0.0%,0.00,,0.00
131, Verde,0.00,,8.0,0.00,0.0,0.0%,0.00,,0.00
134, BBQ,0.00,,40.0,0.00,0.0,0.0%,0.00,,0.00
,,,,,,,,,Pag.: 15,
ID,Nombre,,Precio,Cant.,Total,Desc.,Imp.,Total Imp.,,Total Bruto
135, Búfalo,0.00,,23.0,0.00,0.0,0.0%,0.00,,0.00
136, Mango-Habanero,0.00,,22.0,0.00,0.0,0.0%,0.00,,0.00
137, Parmesano,0.00,,18.0,0.00,0.0,0.0%,0.00,,0.00
150, Sencillos,0.00,,104.0,0.00,0.0,0.0%,0.00,,0.00
151, Fresa-Kiwi,0.00,,63.0,0.00,0.0,0.0%,0.00,,0.00
152, Naranja-Mandarina,0.00,,54.0,0.00,0.0,0.0%,0.00,,0.00
153, Ponche de Frutas,0.00,,49.0,0.00,0.0,0.0%,0.00,,0.00
154, Fresa,0.00,,27.0,0.00,0.0,0.0%,0.00,,0.00
155, Mora-Azul,0.00,,121.0,0.00,0.0,0.0%,0.00,,0.00
156, C SALADO,0.00,,3.0,0.00,0.0,0.0%,0.00,,0.00
157, C NATURAL,0.00,,2.0,0.00,0.0,0.0%,0.00,,0.00
159, C JALAPEÑO,0.00,,5.0,0.00,0.0,0.0%,0.00,,0.00
164, C AJO CON CHILE ,0.00,,6.0,0.00,0.0,0.0%,0.00,,0.00
165, C AL AJO ,0.00,,1.0,0.00,0.0,0.0%,0.00,,0.00
169, Pastor con Queso,7.00,,9.0,63.00,0.0,0.0%,0.00,,63.00
183, JAMON Y TOCINO,0.00,,2.0,0.00,0.0,0.0%,0.00,,0.00
184, QUESO Y ZARZAMORA,0.00,,3.0,0.00,0.0,0.0%,0.00,,0.00
185, NUTELLA Y NUEZ,0.00,,5.0,0.00,0.0,0.0%,0.00,,0.00
,Gran Total:,,,10553.0,"27,782.00",,,0.00,,27782.00
,,,,,,,,,Pag.: 16,
